customer_id,full_name,gender,city,occupation,province,date_of_birth,monthly_income_pkr,onboard_date,credit_score
C104648,Shahid Khan,M,Faisalabad,Salaried - Private,Punjab,1993-09-22,79900.0,2023-05-30,630.0
C110183,Shahid Raza,M,Lahore,Salaried - Government,Punjab,2005-01-26,100900.0,09/11/2023,747.0
C108990,Noman Raza,Male,Peshawar,Self Employed,Khyber Pakhtunkhwa,1990-03-09,86400.0,2023-02-26,655.0
C110125,Noman Raza,F,Lahore,Salaried - Government,Punjab,2004-08-05,69400.0,2025-06-08,749.0
C111781,Komal Abbasi,M,Lahore,Salaried - Government,Punjab,1971-02-22,85400.0,2025-01-28,594.0
C101819,Maryam Baloch,Female,Multan,Student,Punjab,1988-03-28,15000.0,2022-12-25,698.0
C107133,Zara Malik,Male,Lahore,Salaried - Private,Punjab,1991-11-14,100300.0,24/07/2023,737.0
C105615,Noman Durrani,Male,ISB,Salaried - Private,Islamabad,1988-05-06,91100.0,02/08/2025,649.0
C101644,Usman Butt,M,Sialkot,Salaried - Government,Punjab,2005-11-12,144600.0,2024-12-21,589.0
C107339,Zara Hussain,F,Hyderabad,Salaried - Government,Sindh,1987-01-24,94000.0,2023-11-07,737.0
C106003,Kamran Raza,M,D.I. Khan,Self Employed,Khyber Pakhtunkhwa,1976-06-19,257100.0,2022-10-14,830.0
C101280,Nida Raza,F,Faisalabad,Self Employed,Punjab,1970-11-12,,2025-07-10,584.0
C109591,Usman Baloch,M,Lahore,Salaried - Private,Punjab,1980-06-07,141200.0,2024-03-01,538.0
C102671,Usman Durrani,M,Peshawar,Retired,Khyber Pakhtunkhwa,1984-01-28,,2024-03-17,837.0
C110231,Tariq Butt,M,Hyderabad,Salaried - Government,Sindh,1974-01-06,158700.0,2025-04-18,486.0
C108240,Maryam Raza,F,Islamabad,Student,Islamabad,1999-02-02,,2024-06-17,610.0
C101254,Zara Iqbal,M,Karachi,Self Employed,Sindh,2005-03-29,115000.0,2025-07-20,656.0
C108582,Rabia Chaudhry,M,Sialkot,Self Employed,Punjab,1999-07-07,84500.0,26/02/2023,722.0
C100435,Imran Baloch,M,Multan,Salaried - Private,Punjab,1989-10-03,88600.0,08/01/2022,688.0
C103263,Shahid Butt,Female,Faisalabad,Salaried - Government,Punjab,1961-02-17,137700.0,2023-04-26,737.0
C100366,Adnan Khan,F,Quetta,Retired,Balochistan,1994-08-09,25500.0,2022-10-25,622.0
C110354,Imran Shaikh,F,Multan,Salaried - Private,Punjab,1987-09-12,55400.0,2023-11-15,785.0
C110994,Noman Abbasi,F,Lahore,Retired,Punjab,1993-08-16,54100.0,2025-03-10,613.0
C109570,Rabia Gul,M,Faisalabad,Salaried - Private,Punjab,2003-10-06,65700.0,10/07/2025,732.0
C106934,Ahmed Chaudhry,M,KARACHI,Salaried - Private,Sindh,1993-06-25,99800.0,2022-01-04,609.0
C102843,Kamran Butt,F,Hyderabad,Student,Sindh,2005-02-12,15000.0,2024-10-31,559.0
C102944,Usman Raza,F,Karachi,Retired,Sindh,1988-03-31,55800.0,2025-04-13,
C103144,Bilal Ansari,M,Multan,Salaried - Government,Punjab,1980-12-05,171600.0,2023-08-27,639.0
C103874,Fahad Abbasi,F,Quetta,Freelancer,Balochistan,1987-04-13,67400.0,2024-05-05,644.0
C103183,Sana Durrani,M,karachi,Business Owner,Sindh,1980-05-05,274200.0,28/05/2025,598.0
C107337,Imran Abbasi,F,Faisalabad,Salaried - Private,Punjab,1988-06-24,126400.0,30/12/2022,559.0
C107916,Ayesha Abbasi,Male,Lahore,Self Employed,Punjab,1994-04-24,99200.0,2025-01-03,727.0
C109623,Bilal Durrani,Male,Faisalabad,Student,Punjab,1976-04-23,15000.0,12/03/2023,631.0
C102763,Sana Qureshi,F,karachi,Student,Sindh,1978-08-12,25700.0,2023-04-13,681.0
C101699,Usman Durrani,M,Karachi,Salaried - Private,Sindh,1986-07-15,54500.0,2022-05-06,579.0
C104572,Nida Durrani,M,Sialkot,Freelancer,Punjab,1995-10-17,117700.0,2023-07-01,552.0
C105224,Ahmed Baloch,M,lahore,Business Owner,Punjab,1995-09-15,213600.0,2022-12-31,698.0
C106638,Nida Hussain,F,Karachi,Self Employed,Sindh,1969-04-25,,2024-02-15,653.0
C107605,Bilal Butt,M,peshawar,Freelancer,Khyber Pakhtunkhwa,1974-03-09,215400.0,26/01/2022,744.0
C103143,Bilal Ansari,M,Quetta,Business Owner,Balochistan,1982-11-04,221600.0,2022-04-11,753.0
C103001,Komal Raza,M,Islamabad,Salaried - Private,Islamabad,1990-10-29,128200.0,2025-06-16,669.0
C108695,Kamran Baloch,M,Lahore,Retired,Punjab,1977-08-07,82300.0,08/10/2022,657.0
C107590,Shahid Ansari,Male, Karachi ,Student,Sindh,1994-08-31,15000.0,2023-12-02,688.0
C101695,Farah Butt,M,ISB,Business Owner,Islamabad,1979-08-15,134100.0,2024-04-07,628.0
C111054,Adnan Butt,Female,islamabad,Self Employed,Islamabad,2007-09-16,71900.0,23/05/2024,644.0
C102236,Usman Shaikh,F,Peshawar,Business Owner,Khyber Pakhtunkhwa,1980-02-25,257400.0,2024-03-09,676.0
C105649,Kamran Malik,Male,Lahore ,Business Owner,Punjab,1984-04-22,369900.0,2022-07-13,732.0
C101002,Rabia Butt,F,Karachi,Salaried - Private,Sindh,1988-10-03,120400.0,2025-04-15,686.0
C106411,Nida Raza,F,islamabad,Salaried - Private,Islamabad,1994-10-19,112500.0,07/01/2022,581.0
C109129,Hina Abbasi,F,Karachi ,Salaried - Government,Sindh,1979-05-27,,03/09/2022,747.0
C108864,Usman Gul,F,Karachi,Student,Sindh,1991-02-02,15000.0,2024-09-27,604.0
C101657,Sadia Khan,M,Multan,Salaried - Private,Punjab,1994-09-23,122600.0,22/12/2024,585.0
C110548,Maryam Hussain,M,Islamabad,Salaried - Government,Islamabad,1974-01-08,92100.0,2022-07-27,614.0
C105840,Usman Raza,M, Karachi ,Salaried - Government,Sindh,1994-03-17,123600.0,27/08/2024,602.0
C109194,Fahad Butt,M,Karachi ,Business Owner,Sindh,1981-07-08,268800.0,2023-08-25,614.0
C105338,Adnan Shaikh,F,Rawalpindi,Freelancer,Punjab,1976-04-14,243900.0,12/04/2022,595.0
C101647,Maryam Gul,M,Dera Ismail khan,Retired,Khyber Pakhtunkhwa,1992-11-10,63700.0,2023-12-17,731.0
C100978,Imran Butt,F,Sialkot,Salaried - Private,Punjab,1987-09-13,91100.0,2023-06-20,620.0
C102725,Imran Malik,M,Rawalpindi,Business Owner,Punjab,1984-08-23,78600.0,2024-03-23,659.0
C107234,Komal Malik,M,Rawalpindi,Salaried - Government,Punjab,1993-03-18,32400.0,2023-03-30,725.0
C102673,Farah Ansari,M, Karachi ,Salaried - Government,Sindh,2007-08-30,81700.0,2022-08-27,
C104203,Shahid Abbasi,M,Multan,Business Owner,Punjab,1997-10-07,111400.0,31/07/2023,666.0
C107302,Bilal Abbasi,F,Karachi,Freelancer,Sindh,2002-01-14,78100.0,07/03/2022,515.0
C106848,Tariq Qureshi,M,Peshawar,Self Employed,Khyber Pakhtunkhwa,1998-05-09,115400.0,2024-01-10,585.0
C106033,Adnan Malik,F,Hyderabad,Salaried - Private,Sindh,1980-04-11,142900.0,2022-08-23,631.0
C100351,Maryam Khan,Male,Dera Ismail khan,Salaried - Government,Khyber Pakhtunkhwa,2003-04-23,43300.0,2023-12-21,798.0
C103823,Noman Iqbal,M,Lahore,Retired,Punjab,1987-03-04,62000.0,2023-03-20,522.0
C102211,Zara Butt,M,Islamabad,Salaried - Private,Islamabad,1983-12-15,112000.0,2025-05-17,829.0
C104553,Usman Malik,M,Faisalabad,Self Employed,Punjab,1998-11-17,53100.0,2024-10-07,833.0
C103323,Fahad Chaudhry,F,Rawalpindi,Business Owner,Punjab,1991-04-25,87800.0,2024-09-13,527.0
C106902,Maryam Ansari,Male,Islamabad,Salaried - Private,Islamabad,2006-07-01,60100.0,2022-06-01,673.0
C102754,Maryam Iqbal,M, Karachi ,Retired,Sindh,1993-05-06,56800.0,2023-06-30,646.0
C108768,Farah Ansari,F,karachi,Retired,Sindh,2006-05-05,25500.0,2023-10-15,756.0
C107797,Shahid Butt,M,KARACHI,Salaried - Private,Sindh,2004-01-22,175100.0,01/01/2022,788.0
C103342,Maryam Iqbal,M,Quetta,Salaried - Government,Balochistan,1984-09-20,120400.0,30/06/2023,645.0
C110332,Usman Butt,M,Lahore,Salaried - Government,Punjab,1985-08-31,65400.0,2022-10-28,694.0
C109008,Zara Raza,M,Karachi,Salaried - Government,Sindh,1965-09-01,76000.0,2024-03-04,654.0
C111067,Imran Khan,M,Faisalabad,Retired,Punjab,1968-04-25,,2023-06-30,552.0
C104951,Shahid Raza,F,Faisalabad,Salaried - Private,Punjab,1987-10-15,105000.0,26/11/2023,569.0
C102917,Usman Chaudhry,M,Quetta,Salaried - Private,Balochistan,1985-05-21,166200.0,2024-12-10,647.0
C100142,Fahad Khan,F,Karachi,Self Employed,Sindh,1968-09-05,175900.0,2024-03-13,630.0
C110216,Imran Raza,M,Quetta,Student,Balochistan,1989-10-18,20200.0,23/05/2023,585.0
C105569,Ahmed Raza,Male,Karachi,Salaried - Private,Sindh,1983-12-09,71700.0,2024-06-13,488.0
C102210,Komal Khan,F,Karachi ,Self Employed,Sindh,1973-09-21,315500.0,03/02/2024,732.0
C100333,Hina Ansari,M,Karachi,Self Employed,Sindh,2000-06-19,60000.0,2023-09-03,659.0
C109053,Usman Durrani,M,Lahore,Salaried - Private,Punjab,1984-09-05,55800.0,2024-09-03,834.0
C106787,Tariq Malik,M,Sialkot,Business Owner,Punjab,2007-12-26,96400.0,2023-10-08,685.0
C105497,Zara Baloch,F,Lahore,Freelancer,Punjab,1966-01-06,138100.0,29/07/2022,661.0
C107571,Rabia Abbasi,M,Lahore,Retired,Punjab,1972-03-12,104700.0,2024-08-17,677.0
C107594,Ahmed Chaudhry,F,Karachi,Business Owner,Sindh,1991-05-11,202100.0,2025-07-22,747.0
C105514,Farah Gul,F,Hyderabad,Retired,Sindh,1972-05-09,59200.0,04/10/2025,686.0
C103354,Noman Durrani,F,Hyderabad,Business Owner,Sindh,1991-07-03,214000.0,2022-07-04,651.0
C108762,Usman Abbasi,M,LHR,Freelancer,Punjab,1985-05-17,159500.0,2023-12-07,538.0
C106854,Sana Durrani,Female,Karachi,Business Owner,Sindh,1996-12-22,152100.0,2023-04-17,618.0
C107932,Ahmed Qureshi,M,Karachi,Self Employed,Sindh,1982-07-08,110000.0,2022-01-21,639.0
C107132,Tariq Durrani,F,PESHAWAR,Salaried - Private,Khyber Pakhtunkhwa,1969-09-02,128000.0,2022-01-22,587.0
C101814,Sadia Durrani,F,Islamabad,Retired,Islamabad,1973-09-27,42500.0,2024-02-04,521.0
C101180,Usman Hussain,Female,Lahore ,Business Owner,Punjab,1980-07-16,330100.0,2023-05-21,722.0
C110819,Zara Raza,F,Hyderabad,Student,Sindh,1994-03-13,15000.0,2023-01-04,747.0
C101401,Hina Ansari,F,Lahore,Salaried - Private,Punjab,1985-02-11,63000.0,2025-02-27,766.0
C111242,Bilal Chaudhry,M,ISB,Self Employed,Islamabad,2005-09-05,97900.0,16/02/2024,636.0
C101578,Ahmed Shaikh,Male,Karachi,Retired,Sindh,1984-04-12,96800.0,2023-12-06,595.0
C102905,Fahad Iqbal,M,Rawalpindi,Salaried - Private,Punjab,1982-09-05,137400.0,2024-10-29,541.0
C103581,Nida Shaikh,F,Lahore,Freelancer,Punjab,1973-06-22,,2024-10-28,597.0
C109117,Usman Shaikh,M,Karachi,Salaried - Private,Sindh,1996-01-28,119200.0,2025-02-13,563.0
C107145,Ayesha Hussain,F,islamabad,Student,Islamabad,2003-10-17,19900.0,21/10/2022,643.0
C100951,Komal Durrani,M,Karachi,Business Owner,Sindh,1994-03-17,167000.0,2022-08-20,644.0
C102035,Sadia Qureshi,M,Lahore,Salaried - Private,Punjab,1986-08-18,171600.0,24/05/2022,576.0
C107878,Imran Hussain,M,Rawalpindi,Self Employed,Punjab,1991-09-26,136600.0,2022-10-13,717.0
C106465,Noman Qureshi,M,Karachi,Self Employed,Sindh,1988-12-19,167100.0,2024-02-06,694.0
C100787,Farah Durrani,M,Sialkot,Salaried - Government,Punjab,2001-08-26,119000.0,2024-08-05,619.0
C104950,Farah Qureshi,F,Lahore,Business Owner,Punjab,1984-11-23,207000.0,2022-09-29,719.0
C111023,Usman Khan,M,Faisalabad,Salaried - Private,Punjab,1995-01-31,238600.0,08/10/2023,633.0
C104649,Nida Baloch,F,lahore,Freelancer,Punjab,2001-03-28,85900.0,07/10/2023,648.0
C103499,Farah Baloch,M,Lahore,Salaried - Private,Punjab,1988-12-08,111900.0,2023-04-06,724.0
C104818,Ayesha Durrani,F,karachi,Retired,Sindh,1987-06-23,69100.0,19/04/2022,596.0
C111675,Fahad Raza,F,Multan,Business Owner,Punjab,1986-09-06,275000.0,16/07/2024,616.0
C105928,Komal Butt,Female,Islamabad,Salaried - Private,Islamabad,1975-06-16,54500.0,13/09/2022,630.0
C108472,Sadia Hussain,F,lahore,Retired,Punjab,1988-03-02,40700.0,2022-06-26,670.0
C107025,Shahid Iqbal,F,Sialkot,Retired,Punjab,2000-02-23,127800.0,28/09/2022,703.0
C110887,Farah Durrani,M,Islamabad,Salaried - Private,Islamabad,1972-01-11,122400.0,2025-01-22,
C105126,Shahid Qureshi,F,Faisalabad,Business Owner,Punjab,1976-07-27,,11/09/2025,697.0
C110425,Zara Ansari,M,Sialkot,Student,Punjab,1987-10-26,20300.0,2023-10-09,625.0
C101318,Hina Hussain,Male,Multan,Salaried - Private,Punjab,1989-07-26,93100.0,2025-05-29,541.0
C103154,Zara Qureshi,F,Islamabad,Business Owner,Islamabad,1997-03-18,267300.0,30/09/2024,716.0
C108248,Usman Ansari,F,Karachi,Salaried - Private,Sindh,1977-09-15,,2025-11-15,710.0
C109036,Rabia Baloch,F,Islamabad,Retired,Islamabad,1982-03-26,51900.0,2023-03-26,686.0
C110522,Hina Chaudhry,M,Lahore,Salaried - Private,Punjab,1983-09-05,117300.0,06/05/2025,723.0
C100189,Sana Baloch,F,Lahore,Retired,Punjab,1995-03-04,53300.0,2022-02-20,692.0
C109545,Fahad Shaikh,M,Islamabad,Salaried - Private,Islamabad,1982-08-05,278400.0,21/04/2025,846.0
C102283,Ayesha Abbasi,F,Lahore,Salaried - Private,Punjab,1976-05-20,123900.0,2024-11-11,651.0
C104140,Sana Gul,M,Lahore,Retired,Punjab,2007-05-16,38300.0,2025-01-22,621.0
C103612,Usman Baloch,M,Faisalabad,Self Employed,Punjab,1958-01-30,140800.0,2024-07-21,814.0
C101286,Maryam Khan,M,Karachi,Salaried - Government,Sindh,1966-06-10,128900.0,2025-10-06,642.0
C100338,Shahid Shaikh,F,Islamabad,Salaried - Government,Islamabad,2005-06-19,109800.0,2023-12-13,592.0
C107134,Ahmed Abbasi,F,Rawalpindi,Salaried - Private,Punjab,1973-10-08,52200.0,2023-05-19,750.0
C101428,Hina Baloch,F,Hyderabad,Salaried - Private,Sindh,2007-11-26,76200.0,2024-10-23,503.0
C101525,Bilal Chaudhry,Male,lahore,Student,Punjab,1988-11-29,31700.0,2024-04-04,676.0
C106204,Bilal Qureshi,Female,ISB,Salaried - Private,Islamabad,1993-03-06,93600.0,02/10/2023,645.0
C100315,Komal Gul,M,Rawalpindi,Salaried - Government,Punjab,1996-01-24,75100.0,2024-02-08,616.0
C111346,Shahid Chaudhry,M,Karachi,Student,Sindh,1974-07-24,94200.0,2022-09-13,637.0
C107469,Tariq Chaudhry,M,Lahore,Salaried - Private,Punjab,1999-03-05,,2024-05-18,601.0
C101442,Usman Baloch,M, Karachi ,Salaried - Government,Sindh,1998-10-15,86400.0,08/02/2025,782.0
C107210,Kamran Butt,M,Lahore,Student,Punjab,2000-04-15,15000.0,15/07/2025,497.0
C110833,Sadia Qureshi,F,KARACHI,Retired,Sindh,1976-04-20,60000.0,10/06/2023,723.0
C102704,Komal Shaikh,M,Lahore,Salaried - Private,Punjab,2001-11-26,49600.0,2022-03-15,615.0
C109226,Farah Raza,F,Quetta,Salaried - Government,Balochistan,1968-07-19,86400.0,2025-10-11,
C107697,Bilal Khan,M,Faisalabad,Salaried - Private,Punjab,2007-04-24,144000.0,2023-01-29,675.0
C111647,Maryam Abbasi,M,Hyderabad,Salaried - Private,Sindh,1995-08-29,107400.0,13/03/2025,635.0
C103608,Farah Baloch,M,Lahore,Business Owner,Punjab,1977-04-29,153200.0,30/07/2024,744.0
C100431,Sana Ansari,M,Rawalpindi,Retired,Punjab,1997-12-21,62500.0,2025-11-03,826.0
C105001,Fahad Iqbal,M,Lahore,Self Employed,Punjab,1992-03-06,127400.0,11/08/2023,561.0
C102844,Usman Abbasi,M,Lahore,Salaried - Government,Punjab,2003-04-07,201100.0,2024-02-24,742.0
C102722,Fahad Khan,M,Karachi,Salaried - Private,Sindh,1987-10-25,,2025-08-07,649.0
C110775,Shahid Khan,Male,Faisalabad,Salaried - Private,Punjab,1983-10-09,184100.0,2023-05-19,813.0
C107657,Sana Qureshi,F,Karachi,Salaried - Private,Sindh,1984-06-26,,2022-06-29,734.0
C108193,Farah Khan,M,Rawalpindi,Business Owner,Punjab,1963-12-13,156300.0,2022-07-18,609.0
C102383,Noman Ansari,M,Rawalpindi,Salaried - Private,Punjab,1992-02-16,,19/11/2023,714.0
C103185,Rabia Raza,F,Karachi,Salaried - Government,Sindh,2003-03-08,63800.0,22/04/2022,604.0
C104163,Shahid Gul,M,Lahore,Salaried - Private,Punjab,1998-05-16,126300.0,2025-09-16,730.0
C109832,Usman Baloch,Male,Lahore,Salaried - Private,Punjab,1996-12-22,138700.0,27/06/2024,627.0
C105368,Adnan Gul,Female,Karachi,Self Employed,Sindh,1963-06-01,109100.0,03/03/2023,690.0
C109614,Adnan Malik,M,KARACHI,Self Employed,Sindh,1980-01-06,131500.0,14/11/2022,710.0
C107340,Zara Hussain,M, Karachi ,Freelancer,Sindh,1995-12-10,120100.0,2022-02-20,535.0
C108840,Noman Durrani,F,Rawalpindi,Student,Punjab,1975-05-26,35700.0,09/09/2022,552.0
C110799,Komal Abbasi,F,Quetta,Salaried - Government,Balochistan,1996-10-09,117900.0,2022-04-12,596.0
C101566,Ayesha Khan,M,Dera Ismail Khan,Salaried - Private,Khyber Pakhtunkhwa,1971-08-27,44200.0,2024-07-01,668.0
C103927,Imran Khan,M,Karachi ,Salaried - Government,Sindh,2003-02-28,73800.0,2022-11-14,577.0
C105210,Bilal Abbasi,F,Faisalabad,Salaried - Private,Punjab,1977-02-17,96100.0,23/10/2024,640.0
C101310,Adnan Khan,F,peshawar,Self Employed,Khyber Pakhtunkhwa,1979-08-23,170300.0,2024-10-27,622.0
C102528,Sadia Abbasi,F,Lahore,Salaried - Private,Punjab,1971-07-23,244100.0,2023-05-30,771.0
C109804,Maryam Ansari,M,Lahore,Student,Punjab,1994-10-19,18700.0,2024-10-08,539.0
C103672,Komal Gul,M,Lahore,Self Employed,Punjab,1954-07-19,162700.0,2024-03-14,845.0
C110995,Kamran Raza,F,Peshawar,Self Employed,Khyber Pakhtunkhwa,1995-10-26,66400.0,2024-04-10,620.0
C109908,Kamran Ansari,M,Karachi,Salaried - Private,Sindh,2000-06-03,113300.0,2023-06-27,663.0
C111121,Ayesha Durrani,F,Karachi ,Salaried - Private,Sindh,1989-05-28,113300.0,2022-03-13,606.0
C111432,Bilal Qureshi,Male,Lahore,Salaried - Private,Punjab,1973-03-25,57200.0,02/12/2024,694.0
C105345,Bilal Shaikh,F,Karachi,Salaried - Private,Sindh,1988-01-23,84900.0,31/07/2025,617.0
C102662,Adnan Iqbal,M,Faisalabad,Retired,Punjab,1985-04-30,44300.0,2025-08-13,466.0
C110954,Adnan Iqbal,Male,Quetta,Retired,Balochistan,1999-04-24,96800.0,2022-08-21,629.0
C100352,Rabia Iqbal,Male,Lahore,Salaried - Private,Punjab,1972-10-13,135500.0,2025-05-03,732.0
C102234,Ahmed Malik,F,Faisalabad,Salaried - Private,Punjab,1992-03-09,64500.0,2023-11-10,577.0
C111043,Fahad Gul,M,Multan,Salaried - Private,Punjab,1982-05-13,153000.0,2025-06-15,571.0
C104040,Ayesha Butt,Female,PESHAWAR,Salaried - Private,Khyber Pakhtunkhwa,1967-10-31,291300.0,21/07/2024,551.0
C106123,Farah Durrani,M,Lahore,Business Owner,Punjab,1985-10-02,79600.0,2025-02-10,839.0
C105609,Farah Malik,Female,Hyderabad,Business Owner,Sindh,2001-09-07,151300.0,26/02/2022,550.0
C103324,Fahad Hussain,F,Quetta,Salaried - Private,Balochistan,1990-05-24,65800.0,2022-03-11,572.0
C102309,Bilal Iqbal,F,Lahore,Salaried - Private,Punjab,1985-03-15,53600.0,07/05/2024,572.0
C103727,Rabia Butt,F,Karachi,Salaried - Government,Sindh,1992-02-27,95200.0,25/08/2025,596.0
C107048,Fahad Abbasi,F,Islamabad,Salaried - Private,Islamabad,1981-12-08,71600.0,2024-02-22,676.0
C100385,Usman Butt,F,Lahore,Salaried - Private,Punjab,1989-05-06,147600.0,2024-10-25,561.0
C102300,Bilal Iqbal,M,Lahore,Self Employed,Punjab,1964-11-29,156000.0,07/11/2023,764.0
C111501,Imran Chaudhry,F,Islamabad,Self Employed,Islamabad,1985-10-02,98100.0,2023-09-12,644.0
C105754,Tariq Chaudhry,F,Multan,Self Employed,Punjab,1988-11-22,327000.0,27/01/2023,900.0
C100074,Farah Khan,M,Karachi,Business Owner,Sindh,1971-10-09,346400.0,2023-01-30,
C108508,Rabia Butt,M,Islamabad,Salaried - Private,Islamabad,2006-10-16,45400.0,2023-09-10,722.0
C105033,Sadia Hussain,M,Rawalpindi,Salaried - Government,Punjab,1983-12-14,85500.0,15/04/2025,617.0
C101468,Shahid Butt,Male,Quetta,Student,Balochistan,1984-09-17,33700.0,2025-09-27,528.0
C101454,Tariq Shaikh,M,Karachi,Salaried - Private,Sindh,1989-09-30,47300.0,2025-07-22,559.0
C109339,Nida Abbasi,M,Peshawar,Business Owner,Khyber Pakhtunkhwa,2002-10-22,239200.0,18/02/2025,599.0
C103087,Rabia Baloch,M,KARACHI,Salaried - Private,Sindh,1984-12-09,101300.0,2024-12-26,758.0
C104021,Hina Raza,M,Karachi,Self Employed,Sindh,1981-11-23,83100.0,07/04/2025,761.0
C101306,Zara Malik,Male,ISB,Self Employed,Islamabad,1998-07-30,155800.0,17/05/2025,500.0
C103810,Ayesha Ansari,F,ISB,Salaried - Private,Islamabad,1988-10-25,120800.0,2024-05-22,463.0
C108615,Hina Chaudhry,M,Islamabad,Freelancer,Islamabad,1982-04-24,183200.0,27/05/2022,595.0
C110563,Imran Chaudhry,M,Karachi,Freelancer,Sindh,1981-10-02,166400.0,2025-07-24,649.0
C111563,Hina Durrani,M,Hyderabad,Business Owner,Sindh,1994-06-02,273600.0,01/11/2022,665.0
C107260,Rabia Malik,F,Karachi,Salaried - Government,Sindh,1972-04-05,193100.0,2024-08-27,576.0
C101472,Shahid Qureshi,M,Karachi ,Student,Sindh,1980-01-31,43900.0,2024-01-26,616.0
C105174,Imran Qureshi,M,Hyderabad,Student,Sindh,1968-01-09,15000.0,2023-12-12,691.0
C107353,Farah Ansari,F,Karachi,Self Employed,Sindh,1986-06-17,170500.0,2025-02-28,774.0
C102432,Kamran Qureshi,M,Rawalpindi,Salaried - Government,Punjab,1996-07-25,123700.0,2024-06-14,569.0
C102791,Nida Shaikh,M,karachi,Salaried - Government,Sindh,1986-04-16,169700.0,2024-08-21,650.0
C108478,Sana Raza,F,Quetta,Retired,Balochistan,1997-03-11,24300.0,14/02/2024,683.0
C111029,Sadia Abbasi,F,D.I. Khan,Self Employed,Khyber Pakhtunkhwa,1974-08-25,88200.0,2025-09-16,713.0
C109208,Adnan Qureshi,Male,Rawalpindi,Salaried - Private,Punjab,2002-03-29,73600.0,2022-07-20,678.0
C104857,Farah Chaudhry,M,Faisalabad,Salaried - Private,Punjab,1986-06-16,105800.0,14/10/2024,724.0
C104573,Fahad Iqbal,F,Hyderabad,Student,Sindh,1981-09-05,25100.0,2022-08-28,576.0
C100984,Fahad Abbasi,Male,Quetta,Business Owner,Balochistan,1990-10-17,134100.0,2023-09-21,738.0
C100262,Kamran Ansari,F,Karachi,Salaried - Private,Sindh,1969-10-22,116500.0,2024-06-15,590.0
C107225,Fahad Butt,M,Sialkot,Business Owner,Punjab,1986-10-28,199000.0,2024-08-29,740.0
C100429,Imran Gul,M,Quetta,Salaried - Private,Balochistan,1989-04-03,193200.0,15/02/2022,730.0
C106110,Shahid Shaikh,M,Karachi,Student,Sindh,1985-05-09,26900.0,2023-04-27,641.0
C109460,Tariq Hussain,F,Islamabad,Freelancer,Islamabad,2002-07-19,112900.0,30/08/2022,619.0
C101792,Hina Abbasi,F,Faisalabad,Salaried - Private,Punjab,1971-07-24,85700.0,2025-02-02,682.0
C104115,Noman Khan,F,Sialkot,Salaried - Private,Punjab,1978-05-03,97600.0,2023-10-15,854.0
C109108,Sana Malik,M,LHR,Salaried - Government,Punjab,2001-08-02,,2023-06-15,549.0
C102706,Hina Baloch,F,Karachi,Student,Sindh,1963-09-14,43900.0,28/11/2023,717.0
C106692,Komal Raza,Female,Karachi,Self Employed,Sindh,1991-06-23,114500.0,2023-11-06,664.0
C100806,Rabia Raza,M,Sialkot,Freelancer,Punjab,1988-07-21,,05/03/2025,583.0
C105605,Maryam Durrani,M,Multan,Salaried - Government,Punjab,1989-07-18,70900.0,03/01/2025,608.0
C110963,Shahid Butt,F,Quetta,Salaried - Private,Balochistan,1970-01-24,107000.0,2025-06-13,
C110227,Komal Hussain,Male,Sialkot,Salaried - Private,Punjab,1977-08-09,111700.0,2024-12-30,602.0
C100342,Nida Malik,M,Faisalabad,Student,Punjab,2002-07-29,22000.0,2023-07-09,
C104449,Kamran Gul,Male,lahore,Salaried - Private,Punjab,1988-05-12,154800.0,22/11/2024,737.0
C103974,Kamran Chaudhry,M,Rawalpindi,Self Employed,Punjab,2004-11-05,101400.0,2022-04-18,754.0
C110917,Nida Abbasi,F,Lahore,Student,Punjab,1971-01-16,23200.0,2025-03-17,603.0
C110079,Bilal Iqbal,F,Karachi,Student,Sindh,1996-08-06,27000.0,2023-07-22,600.0
C109034,Sana Butt,M,Quetta,Salaried - Private,Balochistan,1969-11-20,184400.0,20/04/2023,763.0
C104905,Maryam Raza,M,Lahore ,Freelancer,Punjab,1991-11-30,116900.0,2022-08-13,744.0
C104433,Nida Malik,F,Islamabad,Salaried - Private,Islamabad,2004-04-27,74000.0,01/04/2022,702.0
C108243,Sana Hussain,M,Karachi,Salaried - Government,Sindh,1986-06-07,68000.0,2023-11-20,724.0
C109943,Tariq Baloch,M,Lahore,Salaried - Government,Punjab,1974-10-15,203500.0,2024-05-17,696.0
C103132,Sadia Raza,M,Karachi,Salaried - Government,Sindh,1980-10-15,111100.0,2025-11-13,619.0
