account_id,customer_id,account_type,branch_id,open_date,current_balance_pkr,status,balance_flagged_negative
A514045,C109015,Savings,BR1013,2022-11-16,307295.18,ACTIVE,False
A514046,C109015,Savings,BR1011,2023-05-30,72301.3,ACTIVE,False
A514047,C109016,Current,BR1018,2026-08-26,1018133.56,ACTIVE,False
A514048,C109017,Savings,BR1025,2023-11-11,165865.2,ACTIVE,False
A514049,C109018,Savings,BR1006,2023-04-18,380494.42,ACTIVE,False
A514050,C109018,Current,BR1009,2022-09-14,637459.37,ACTIVE,False
A514051,C109018,Current,BR1004,2022-11-10,937300.69,ACTIVE,False
A514052,C109019,Current,BR1029,2026-09-24,586123.42,ACTIVE,False
A514053,C109020,Current,BR1015,2026-01-22,294694.33,ACTIVE,False
A514054,C109021,Current,BR1018,2022-07-11,182760.89,ACTIVE,False
A514055,C109022,Savings,BR1027,2024-01-23,79591.11,ACTIVE,False
A514056,C109023,Savings,BR1035,2024-01-07,233557.05,ACTIVE,False
A514057,C109024,Savings,BR1014,2023-08-05,102659.78,ACTIVE,False
A514058,C109025,Savings,BR1020,2026-05-08,21687.02,ACTIVE,False
A514059,C109025,Savings,BR1025,2026-08-27,36338.4,ACTIVE,False
A514060,C109026,Savings,BR1034,2024-02-10,64900.1,ACTIVE,False
A514061,C109027,Savings,BR1021,2025-12-19,196219.13,ACTIVE,False
A514062,C109028,Savings,BR1008,2023-03-18,43889.03,CLOSED,False
A514063,C109028,Savings,BR1014,2023-05-10,421624.05,ACTIVE,False
A514064,C109029,Savings,BR1012,2023-11-30,167749.85,ACTIVE,False
A514065,C109030,Savings,BR1009,2024-06-23,939910.4,ACTIVE,False
A514066,C109031,Current,BR1014,2023-08-02,102102.42,CLOSED,False
A514067,C109031,Term Deposit,BR1028,2023-01-09,163082.08,ACTIVE,False
A514068,C109032,Savings,BR1016,2024-05-13,794837.31,ACTIVE,False
A514069,C109032,Term Deposit,BR1017,2025-03-22,1068118.81,ACTIVE,False
A514070,C109032,Current,BR1034,2025-02-16,155092.27,ACTIVE,False
A514071,C109033,Current,BR1004,2024-07-09,1047485.71,ACTIVE,False
A514072,C109034,Current,BR1010,2024-03-31,2265573.96,CLOSED,False
A514073,C109035,Savings,BR1025,2024-06-08,114816.91,DORMANT,False
A514074,C109035,Savings,BR1011,2024-05-17,40742.05,ACTIVE,False
A514075,C109036,Savings,BR1003,2024-04-12,400594.36,ACTIVE,False
A514076,C109037,Current,BR1007,2023-10-01,385877.35,ACTIVE,False
A514077,C109037,Savings,BR1013,2023-06-27,84611.81,ACTIVE,False
A514078,C109037,Savings,BR1031,2023-08-06,260266.08,ACTIVE,False
A514079,C109038,Current,BR1002,2022-05-17,153600.57,ACTIVE,False
A514080,C109039,Savings,BR1028,2024-11-13,35971.5,ACTIVE,False
A514081,C109039,Current,BR1002,2024-06-12,182461.29,ACTIVE,False
A514082,C109040,Current,BR1012,2024-11-05,502892.48,ACTIVE,False
A514083,C109041,Current,BR1035,2026-03-14,71728.93,ACTIVE,False
A514084,C109042,Current,BR1033,2023-09-01,431305.22,ACTIVE,False
A514085,C109043,Current,BR1033,2024-09-14,797011.56,ACTIVE,False
A514086,C109044,Current,BR1027,2024-04-09,792819.06,ACTIVE,False
A514087,C109044,Savings,BR1030,2024-06-07,335553.07,ACTIVE,False
A514088,C109044,Term Deposit,BR1036,2024-06-17,336141.51,ACTIVE,False
A514089,C109045,Savings,BR1012,2025-02-25,786073.74,ACTIVE,False
A514090,C109046,Savings,BR1033,2024-07-14,134537.54,ACTIVE,False
A514091,C109047,Savings,BR1023,2024-04-30,83941.47,ACTIVE,False
A514092,C109048,Current,BR1030,2025-05-18,527312.86,ACTIVE,False
A514093,C109048,Savings,BR1013,2025-12-27,124012.85,ACTIVE,False
A514094,C109048,Current,BR1028,2025-08-12,320475.76,ACTIVE,False
A514095,C109049,Savings,BR1026,2023-03-07,81922.78,ACTIVE,False
A514096,C109050,Savings,BR1003,2025-04-29,260792.2,ACTIVE,False
A514097,C109050,Current,BR1028,2025-06-19,1022447.51,DORMANT,False
A514098,C109051,Savings,BR1003,2022-11-22,932958.71,ACTIVE,False
A514099,C109052,Current,BR1011,2025-12-20,546040.29,DORMANT,False
A514100,C109053,Savings,BR1008,2024-10-01,275875.76,ACTIVE,False
A514101,C109053,Savings,BR1035,2025-06-15,13200.65,ACTIVE,False
A514102,C109054,Term Deposit,BR1011,2025-06-22,1133863.58,ACTIVE,False
A514103,C109055,Savings,BR1020,2025-09-05,71858.06,ACTIVE,False
A514104,C109055,Current,BR1009,2026-05-03,59642.77,DORMANT,False
A514105,C109056,Savings,BR1004,2024-03-09,341021.82,ACTIVE,False
A514106,C109056,Term Deposit,BR1007,2023-10-06,811954.58,ACTIVE,False
A514107,C109057,Savings,BR1019,2023-04-19,115797.46,ACTIVE,False
A514108,C109057,Savings,BR1016,2022-09-11,194769.13,ACTIVE,False
A514109,C109058,Savings,BR1024,2025-09-14,138584.48,ACTIVE,False
A514110,C109059,Current,BR1016,2025-10-01,1872631.12,ACTIVE,False
A514111,C109060,Savings,BR1006,2024-05-12,729985.79,ACTIVE,False
A514112,C109061,Current,BR1023,2024-05-24,179051.03,ACTIVE,False
A514113,C109061,Current,BR1026,2024-09-26,1594112.99,ACTIVE,False
A514114,C109062,Savings,BR1001,2023-04-27,142621.27,ACTIVE,False
A514115,C109062,Savings,BR1006,2023-10-15,307406.75,DORMANT,False
A514116,C109063,Current,BR1027,2023-01-17,223805.64,ACTIVE,False
A514117,C109064,Current,BR1030,2024-07-04,881918.83,ACTIVE,False
A514118,C109065,Current,BR1027,2022-10-10,234214.74,ACTIVE,False
A514119,C109065,Current,BR1020,2022-09-06,181970.27,ACTIVE,False
A514120,C109066,Current,BR1033,2023-04-28,191480.87,ACTIVE,False
A514121,C109067,Term Deposit,BR1029,2023-11-10,1425379.09,ACTIVE,False
A514122,C109068,Savings,BR1013,2023-08-01,43610.9,ACTIVE,False
A514123,C109069,Savings,BR1017,2023-01-15,53844.63,DORMANT,False
A514124,C109069,Savings,BR1010,2022-12-23,414090.37,ACTIVE,False
A514125,C109070,Savings,BR1025,2023-02-02,249209.63,ACTIVE,False
A514126,C109071,Term Deposit,BR1011,2023-12-20,915130.55,ACTIVE,False
A514127,C109072,Current,BR1036,2022-11-25,413935.57,ACTIVE,False
A514128,C109073,Term Deposit,BR1035,2025-06-04,585702.48,ACTIVE,False
A514129,C109073,Savings,BR1017,2025-11-24,230138.08,ACTIVE,False
A514130,C109074,Savings,BR1010,2023-02-22,1857406.62,ACTIVE,False
A514131,C109075,Current,BR1019,2022-08-20,1592280.05,ACTIVE,False
A514132,C109075,Savings,BR1033,2022-11-12,184832.82,ACTIVE,False
A514133,C109075,Savings,BR1035,2023-02-22,67977.71,ACTIVE,False
A514134,C109076,Current,BR1010,2025-05-14,639858.18,ACTIVE,False
A514135,C109077,Savings,BR1032,2023-10-10,427777.77,ACTIVE,False
A514136,C109078,Savings,BR1009,2024-05-14,583259.37,ACTIVE,False
A514137,C109079,Term Deposit,BR1012,2024-09-18,1193077.09,ACTIVE,False
A514138,C109079,Savings,BR1013,2024-08-31,514813.93,ACTIVE,False
A514139,C109080,Savings,BR1008,2024-03-23,379788.08,ACTIVE,False
A514140,C109081,Current,BR1026,2023-03-19,242028.39,ACTIVE,False
A514141,C109082,Current,BR1011,2024-10-23,410537.79,ACTIVE,False
A514142,C109083,Current,BR1023,2024-12-19,576432.09,ACTIVE,False
A514143,C109084,Term Deposit,BR1019,2023-04-11,1707927.3,ACTIVE,False
A514144,C109085,Term Deposit,BR1036,2025-05-13,6459317.5,CLOSED,False
A514145,C109086,Savings,BR1004,2024-09-06,178678.15,ACTIVE,False
A514146,C109086,Savings,BR1004,2025-03-03,119873.81,ACTIVE,False
A514147,C109087,Savings,BR1004,2025-07-02,138150.14,DORMANT,False
A514148,C109087,Current,BR1024,2025-06-05,202408.46,ACTIVE,False
A514149,C109088,Current,BR1022,2024-04-27,874188.47,ACTIVE,False
A514150,C109088,Savings,BR1002,2024-08-06,73366.91,ACTIVE,False
A514151,C109089,Savings,BR1015,2025-04-11,388363.92,ACTIVE,False
A514152,C109090,Current,BR1018,2022-08-25,299976.43,DORMANT,False
A514153,C109090,Savings,BR1036,2022-12-04,72479.7,ACTIVE,False
A514154,C109090,Savings,BR1020,2022-12-20,94503.79,ACTIVE,False
A514155,C109091,Savings,BR1018,2023-01-08,250304.66,ACTIVE,False
A514156,C109092,Savings,BR1011,2024-06-18,258190.5,ACTIVE,False
A514157,C109092,Current,BR1027,2025-01-06,764345.18,ACTIVE,False
A514158,C109093,Current,BR1009,2025-10-26,799359.47,ACTIVE,False
A514159,C109094,Savings,BR1024,2022-08-10,116520.48,ACTIVE,False
A514160,C109094,Savings,BR1019,2022-11-15,194913.5,ACTIVE,False
A514161,C109094,Current,BR1032,2022-07-04,1106471.37,ACTIVE,False
A514162,C109095,Savings,BR1028,2024-10-30,297015.74,DORMANT,False
A514163,C109095,Savings,BR1013,2025-04-30,145368.09,CLOSED,False
A514164,C109096,Term Deposit,BR1020,2024-12-22,449576.94,ACTIVE,False
A514165,C109096,Savings,BR1006,2024-12-31,77333.93,ACTIVE,False
A514166,C109097,Savings,BR1029,2025-12-13,83823.82,DORMANT,False
A514167,C109098,Current,BR1012,2023-12-16,1505228.09,ACTIVE,False
A514168,C109099,Term Deposit,BR1012,2025-09-13,867762.89,ACTIVE,False
A514169,C109100,Current,BR1016,2022-10-23,568464.1,ACTIVE,False
A514170,C109101,Savings,BR1023,2025-04-07,120312.8,ACTIVE,False
A514171,C109101,Current,BR1019,2025-08-19,334031.58,ACTIVE,False
A514172,C109102,Term Deposit,BR1032,2022-10-07,922821.46,DORMANT,False
A514173,C109102,Current,BR1021,2023-06-20,541553.03,ACTIVE,False
A514174,C109103,Current,BR1008,2023-11-24,2994473.2,ACTIVE,False
A514175,C109104,Savings,BR1014,2024-02-10,296291.7,ACTIVE,False
A514176,C109104,Savings,BR1012,2023-12-29,400096.25,ACTIVE,False
A514177,C109105,Savings,BR1032,2026-06-14,280395.75,ACTIVE,False
A514178,C109106,Current,BR1009,2025-07-09,1054097.48,ACTIVE,False
A514179,C109106,Current,BR1014,2025-04-03,312108.89,ACTIVE,False
A514180,C109107,Savings,BR1025,2024-08-20,89801.75,ACTIVE,False
A514181,C109108,Current,BR1022,2023-11-10,685654.13,ACTIVE,False
A514182,C109109,Current,BR1005,2026-11-05,795277.1,ACTIVE,False
A514183,C109110,Current,BR1012,2024-02-13,1877773.04,DORMANT,False
A514184,C109111,Savings,BR1021,2025-07-22,772636.33,ACTIVE,False
A514185,C109112,Savings,BR1013,2024-09-12,50525.26,ACTIVE,False
A514186,C109112,Savings,BR1027,2024-09-15,218041.18,ACTIVE,False
A514187,C109113,Savings,BR1007,2023-09-09,52932.11,ACTIVE,False
A514188,C109114,Current,BR1035,2026-02-09,323391.26,ACTIVE,False
A514189,C109115,Savings,BR1027,2022-10-14,50010.47,DORMANT,False
A514190,C109116,Savings,BR1023,2025-08-19,781363.32,ACTIVE,False
A514191,C109117,Current,BR1005,2025-12-09,729600.72,DORMANT,False
A514192,C109117,Savings,BR1034,2025-12-19,387162.11,DORMANT,False
A514193,C109117,Savings,BR1036,2025-08-03,356476.09,ACTIVE,False
A514194,C109118,Savings,BR1036,2026-01-08,138198.69,ACTIVE,False
A514195,C109119,Savings,BR1016,2026-05-11,134935.26,ACTIVE,False
A514196,C109120,Savings,BR1009,2025-06-04,161975.22,ACTIVE,False
A514197,C109121,Current,BR1012,2022-04-09,711977.68,ACTIVE,False
A514198,C109122,Current,BR1012,2024-07-24,301294.0,ACTIVE,False
A514199,C109122,Savings,BR1019,2024-09-17,234222.07,CLOSED,False
A514200,C109123,Savings,BR1007,2026-04-24,164022.14,ACTIVE,False
A514201,C109124,Savings,BR1026,2024-08-22,529140.24,ACTIVE,False
A514202,C109125,Savings,BR1028,2024-05-01,569940.39,ACTIVE,False
A514203,C109126,Savings,BR1003,2024-05-20,95561.36,ACTIVE,False
A514204,C109126,Term Deposit,BR1026,2024-07-06,2833578.09,ACTIVE,False
A514205,C109127,Current,BR1012,2023-03-13,514572.8,ACTIVE,False
A514206,C109128,Savings,BR1019,2025-11-24,103606.61,ACTIVE,False
A514207,C109128,Term Deposit,BR1008,2026-07-12,1154438.56,ACTIVE,False
A514208,C109129,Current,BR1025,2023-01-20,837293.04,ACTIVE,False
A514209,C109129,Savings,BR1004,2022-12-14,137631.97,ACTIVE,False
A514210,C109130,Term Deposit,BR1005,2025-03-23,2376255.95,ACTIVE,False
A514211,C109131,Savings,BR1015,2023-01-08,180161.39,ACTIVE,False
A514212,C109132,Savings,BR1023,2024-11-09,310342.26,ACTIVE,False
A514213,C109133,Current,BR1019,2026-04-23,78874.47,ACTIVE,False
A514214,C109134,Savings,BR1031,2024-12-14,64890.63,ACTIVE,False
A514215,C109134,Current,BR1027,2025-01-09,584742.83,ACTIVE,False
A514216,C109135,Savings,BR1007,2025-03-24,401734.12,ACTIVE,False
A514217,C109136,Savings,BR1006,2025-12-06,734453.69,ACTIVE,False
A514218,C109136,Savings,BR1005,2026-07-21,621448.58,CLOSED,False
A514219,C109137,Savings,BR1021,2025-01-26,245287.75,ACTIVE,False
A514220,C109137,Term Deposit,BR1016,2024-10-21,2168739.31,ACTIVE,False
A514221,C109138,Savings,BR1035,2023-03-04,511428.98,ACTIVE,False
A514222,C109138,Current,BR1018,2023-02-02,766530.19,ACTIVE,False
A514223,C109139,Savings,BR1020,2025-08-19,195507.98,ACTIVE,False
A514224,C109139,Savings,BR1006,2025-02-04,83979.38,ACTIVE,False
A514225,C109139,Current,BR1017,2024-12-05,683168.3,ACTIVE,False
A514226,C109140,Savings,BR1033,2026-06-03,251039.33,ACTIVE,False
A514227,C109141,Savings,BR1006,2025-09-26,426014.62,ACTIVE,False
A514228,C109141,Savings,BR1029,2025-05-30,47758.8,ACTIVE,False
A514229,C109141,Savings,BR1007,2025-05-07,357217.53,ACTIVE,False
A514230,C109142,Savings,BR1003,2024-01-06,60194.48,ACTIVE,False
A514231,C109143,Savings,BR1017,2022-10-24,130316.12,ACTIVE,False
A514232,C109144,Current,BR1009,2024-05-17,236849.44,ACTIVE,False
A514233,C109145,Savings,BR1006,2025-06-19,88539.16,ACTIVE,False
A514234,C109145,Current,BR1018,2025-05-04,379266.98,ACTIVE,False
A514235,C109145,Current,BR1007,2025-07-03,1053513.95,ACTIVE,False
A514236,C109146,Savings,BR1012,2023-03-06,39684.27,ACTIVE,False
A514237,C109147,Savings,BR1004,2023-04-16,40627.77,DORMANT,False
A514238,C109148,Current,BR1010,2023-10-08,612759.28,ACTIVE,False
A514239,C109149,Term Deposit,BR1004,2023-12-30,2299356.9,ACTIVE,False
A514240,C109150,Savings,BR1026,2024-02-08,2390079.46,ACTIVE,False
A514241,C109151,Savings,BR1004,2025-06-22,233806.8,DORMANT,False
A514242,C109151,Current,BR1032,2025-01-06,290419.0,ACTIVE,False
A514243,C109151,Savings,BR1012,2025-02-11,84436.35,ACTIVE,False
A514244,C109152,Savings,BR1011,2023-07-03,340269.71,ACTIVE,False
A514245,C109152,Savings,BR1025,2023-05-05,183370.81,DORMANT,False
A514246,C109153,Savings,BR1013,2025-09-21,131691.92,DORMANT,False
A514247,C109154,Current,BR1029,2022-10-20,2241174.25,ACTIVE,False
A514248,C109154,Current,BR1028,2022-09-12,407729.96,ACTIVE,False
A514249,C109155,Current,BR1028,2025-09-19,139452.05,ACTIVE,False
A514250,C109156,Savings,BR1004,2024-02-13,101492.8,ACTIVE,False
A514251,C109157,Savings,BR1033,2025-04-06,591376.18,ACTIVE,False
A514252,C109158,Savings,BR1031,2022-07-12,121002.05,ACTIVE,False
A514253,C109159,Term Deposit,BR1004,2022-12-21,1028659.03,DORMANT,False
A514254,C109160,Savings,BR1028,2024-08-05,166826.22,CLOSED,False
A514255,C109161,Savings,BR1017,2023-05-01,165525.89,ACTIVE,False
A514256,C109161,Savings,BR1026,2023-06-18,255941.12,DORMANT,False
A514257,C109162,Current,BR1016,2023-06-10,256764.04,ACTIVE,False
A514258,C109162,Savings,BR1021,2023-05-20,281457.33,ACTIVE,False
A514259,C109163,Current,BR1028,2025-10-18,930536.67,ACTIVE,False
A514260,C109163,Term Deposit,BR1032,2025-08-22,458046.62,DORMANT,False
A514261,C109163,Current,BR1021,2025-04-04,233369.45,ACTIVE,False
A514262,C109164,Term Deposit,BR1012,2025-07-25,1068443.78,CLOSED,False
A514263,C109165,Savings,BR1005,2025-07-19,140030.64,ACTIVE,False
A514264,C109166,Savings,BR1014,2024-02-11,533926.93,DORMANT,False
A514265,C109167,Term Deposit,BR1031,2024-05-23,177910.6,DORMANT,False
A514266,C109167,Current,BR1006,2024-11-03,689540.84,DORMANT,False
A514267,C109168,Savings,BR1034,2024-01-30,345658.41,ACTIVE,False
A514268,C109168,Savings,BR1033,2023-10-24,283353.0,ACTIVE,False
A514269,C109169,Term Deposit,BR1033,2023-06-27,632439.14,ACTIVE,False
A514270,C109170,Savings,BR1025,2025-09-19,70395.34,CLOSED,False
A514271,C109171,Savings,BR1014,2026-02-16,59100.17,DORMANT,False
A514272,C109172,Current,BR1010,2022-07-30,732867.76,ACTIVE,False
A514273,C109173,Savings,BR1023,2022-11-30,319043.77,ACTIVE,False
A514274,C109174,Current,BR1031,2025-11-08,1524657.31,ACTIVE,False
A514275,C109174,Savings,BR1034,2025-01-14,214533.29,ACTIVE,False
A514276,C109175,Term Deposit,BR1021,2023-08-25,1630828.72,ACTIVE,False
A514277,C109175,Savings,BR1025,2024-01-16,104689.51,ACTIVE,False
A514278,C109176,Term Deposit,BR1019,2024-03-25,447885.41,ACTIVE,False
A514279,C109176,Current,BR1031,2024-03-29,587788.54,ACTIVE,False
A514280,C109177,Savings,BR1035,2024-07-11,63118.01,DORMANT,False
A514281,C109177,Savings,BR1010,2024-11-02,54552.71,ACTIVE,False
A514282,C109178,Current,BR1033,2024-09-02,72690.23,CLOSED,False
A514283,C109178,Current,BR1015,2025-06-22,460638.76,ACTIVE,False
A514284,C109179,Savings,BR1022,2025-12-26,170647.38,ACTIVE,False
A514285,C109179,Savings,BR1004,2025-04-16,402707.87,DORMANT,False
A514286,C109180,Savings,BR1006,2026-10-29,392222.18,ACTIVE,False
A514287,C109180,Savings,BR1023,2025-11-02,324972.51,ACTIVE,False
A514288,C109180,Term Deposit,BR1001,2025-12-14,1800055.15,ACTIVE,False
A514289,C109181,Current,BR1032,2023-07-03,682116.94,ACTIVE,False
A514290,C109182,Savings,BR1033,2023-02-21,44780.62,ACTIVE,False
A514291,C109183,Savings,BR1004,2023-04-03,169740.17,DORMANT,False
A514292,C109184,Savings,BR1006,2025-06-15,108655.32,ACTIVE,False
A514293,C109185,Savings,BR1005,2023-12-08,138845.79,ACTIVE,False
A514294,C109185,Savings,BR1012,2023-11-01,224080.08,ACTIVE,False
A514295,C109186,Savings,BR1004,2024-11-20,200865.81,ACTIVE,False
A514296,C109187,Savings,BR1010,2023-05-14,201352.62,ACTIVE,False
A514297,C109187,Term Deposit,BR1018,2023-08-24,1503361.59,ACTIVE,False
A514298,C109187,Savings,BR1023,2022-12-03,52380.2,ACTIVE,False
A514299,C109188,Term Deposit,BR1012,2023-10-18,599234.9,ACTIVE,False
A514300,C109189,Savings,BR1005,2022-11-24,106516.13,ACTIVE,False
A514301,C109190,Savings,BR1018,2023-07-25,160653.19,DORMANT,False
A514302,C109190,Current,BR1015,2022-10-22,665972.2,ACTIVE,False
A514303,C109191,Savings,BR1004,2026-08-23,196949.21,ACTIVE,False
A514304,C109192,Savings,BR1032,2023-05-29,175464.58,DORMANT,False
A514305,C109193,Savings,BR1017,2024-09-27,132368.45,ACTIVE,False
A514306,C109194,Current,BR1013,2023-11-22,706767.05,DORMANT,False
A514307,C109194,Savings,BR1016,2024-03-09,480768.88,ACTIVE,False
A514308,C109195,Current,BR1032,2025-03-22,1008385.53,ACTIVE,False
A514309,C109196,Current,BR1005,2025-09-04,924006.32,ACTIVE,False
A514310,C109196,Savings,BR1014,2024-10-30,818403.97,ACTIVE,False
A514311,C109197,Term Deposit,BR1010,2024-03-23,1371495.93,ACTIVE,False
A514312,C109197,Current,BR1021,2024-01-30,131992.37,ACTIVE,False
A514313,C109198,Term Deposit,BR1033,2024-08-18,2167144.23,ACTIVE,False
A514314,C109198,Savings,BR1020,2024-08-11,945262.14,ACTIVE,False
A514315,C109198,Savings,BR1003,2025-01-30,183073.11,DORMANT,False
A514316,C109199,Savings,BR1008,2025-05-31,250991.46,ACTIVE,False
A514317,C109199,Term Deposit,BR1017,2025-10-16,989821.8,ACTIVE,False
A514318,C109200,Current,BR1015,2022-10-13,397716.44,ACTIVE,False
A514319,C109201,Savings,BR1036,2023-01-03,227550.43,ACTIVE,False
A514320,C109202,Term Deposit,BR1027,2022-05-08,2345761.91,ACTIVE,False
A514321,C109202,Savings,BR1021,2023-03-06,1630359.4,ACTIVE,False
A514322,C109203,Savings,BR1015,2024-02-23,152147.39,ACTIVE,False
A514323,C109203,Current,BR1016,2023-12-11,458917.59,ACTIVE,False
A514324,C109204,Current,BR1021,2024-02-09,365629.13,ACTIVE,False
A514325,C109205,Savings,BR1001,2022-07-22,77622.94,ACTIVE,False
A514326,C109206,Current,BR1010,2023-04-18,286644.59,CLOSED,False
A514327,C109206,Current,BR1011,2022-10-13,325457.69,ACTIVE,False
A514328,C109207,Savings,BR1017,2023-11-11,136186.03,ACTIVE,False
A514329,C109208,Savings,BR1017,2022-08-11,288790.76,ACTIVE,False
A514330,C109208,Current,BR1036,2022-11-23,347384.07,ACTIVE,False
A514331,C109208,Current,BR1030,2022-08-13,154621.4,ACTIVE,False
A514332,C109209,Savings,BR1008,2024-11-25,153537.17,CLOSED,False
A514333,C109210,Savings,BR1030,2024-12-09,156760.41,ACTIVE,False
A514334,C109211,Current,BR1034,2024-08-21,511517.97,ACTIVE,False
A514335,C109212,Current,BR1008,2024-07-08,489702.59,ACTIVE,False
A514336,C109213,Savings,BR1017,2025-07-20,965154.98,ACTIVE,False
A514337,C109213,Term Deposit,BR1018,2025-09-07,111984.18,ACTIVE,False
A514338,C109214,Savings,BR1020,2025-06-24,112196.48,ACTIVE,False
A514339,C109215,Savings,BR1001,2026-04-13,152037.01,DORMANT,False
A514340,C109216,Term Deposit,BR1005,2024-02-19,949960.46,ACTIVE,False
A514341,C109216,Current,BR1010,2024-01-16,154264.19,ACTIVE,False
A514342,C109216,Savings,BR1020,2024-02-18,83838.27,DORMANT,False
A514343,C109217,Savings,BR1031,2024-03-29,83110.02,ACTIVE,False
A514344,C109218,Savings,BR1010,2022-05-21,72514.52,ACTIVE,False
A514345,C109219,Savings,BR1034,2024-12-15,205451.82,ACTIVE,False
A514346,C109219,Savings,BR1028,2024-10-23,70759.33,ACTIVE,False
A514347,C109220,Savings,BR1013,2022-08-29,145101.14,ACTIVE,False
A514348,C109221,Savings,BR1007,2024-05-31,379326.59,DORMANT,False
A514349,C109221,Current,BR1009,2024-06-15,454535.77,ACTIVE,False
A514350,C109222,Savings,BR1034,2022-12-14,545207.77,ACTIVE,False
A514351,C109222,Savings,BR1011,2022-03-16,146309.25,ACTIVE,False
A514352,C109223,Current,BR1009,2023-10-12,945842.31,ACTIVE,False
A514353,C109224,Current,BR1019,2026-01-02,549448.03,ACTIVE,False
